deviceuid,timestamp,led_1_state,temperature_value,led_3_state,led_2_state,light_value,led_4_state,button_a_presses,button_b_presses,accelerometer_x,accelerometer_y,accelerometer_z,device_battery,accelerometer_mag
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:50.838520785+00:00,False,27.4,False,False,3117.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.231837148+00:00,False,34.9,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.272092772+00:00,False,35.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.322317624+00:00,False,37.3,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.371957441+00:00,False,37.8,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.405555245+00:00,False,38.2,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 08:54:58.456282127+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:06:57.859499392+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:08:26.260953245+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:08:47.874040893+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:10:24.759266603+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:18.117375342+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.324096139+00:00,False,38.4,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.373567445+00:00,False,38.2,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.523641656+00:00,False,38.3,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.556496350+00:00,False,38.6,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.673626111+00:00,False,38.5,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:31.723581573+00:00,False,38.4,False,False,3131.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.342385586+00:00,False,38.4,False,False,3190.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.390305513+00:00,False,38.4,False,False,3210.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.440153249+00:00,False,38.4,False,False,3256.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.490895196+00:00,False,38.4,False,False,3263.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.558768926+00:00,False,38.4,False,False,3256.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:34.607126728+00:00,False,38.4,False,False,3177.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:35.824185369+00:00,False,38.4,False,False,3177.0,False,5.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:36.193065776+00:00,False,38.4,False,False,3177.0,False,5.0,9.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:36.590658331+00:00,False,38.4,False,False,3177.0,False,5.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:37.324580689+00:00,False,38.4,False,False,3177.0,False,6.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:11:38.040847361+00:00,False,38.4,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:15:58.140986212+00:00,False,38.4,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:23.872340347+00:00,False,38.2,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:23.908068352+00:00,False,36.9,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:23.958220710+00:00,False,33.5,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.008398644+00:00,False,29.7,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.042107004+00:00,False,27.0,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.091789297+00:00,False,25.5,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.125400118+00:00,False,25.4,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.174997782+00:00,False,24.9,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.224556245+00:00,False,24.5,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.325948938+00:00,False,24.6,False,False,3177.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.833607073+00:00,False,24.6,False,False,1757.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.874816287+00:00,False,24.6,False,False,1684.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.925114506+00:00,False,24.6,False,False,1559.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:24.975414703+00:00,False,24.6,False,False,1532.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.025562620+00:00,False,24.6,False,False,1374.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.074852308+00:00,False,24.6,False,False,1288.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.122797938+00:00,False,24.6,False,False,1281.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.158475527+00:00,False,24.6,False,False,1235.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.191799390+00:00,False,24.6,False,False,1103.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.241667147+00:00,False,24.6,False,False,885.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.556322346+00:00,False,24.6,False,False,872.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:25.591587946+00:00,False,24.6,False,False,826.0,False,6.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:26.358586229+00:00,False,24.6,False,False,812.0,False,7.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:26.910122451+00:00,False,24.6,False,False,812.0,False,7.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:27.525828808+00:00,False,24.6,False,False,812.0,False,8.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.092568154+00:00,False,24.6,False,False,812.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.622246409+00:00,False,24.6,False,False,826.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.658655527+00:00,False,24.6,False,False,845.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.708399727+00:00,False,24.6,False,False,1004.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.778458645+00:00,False,24.6,False,False,1037.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.811858175+00:00,False,24.6,False,False,1030.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.858079608+00:00,False,24.6,False,False,951.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:28.891451124+00:00,False,24.6,False,False,872.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.190869651+00:00,False,24.6,False,False,859.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.320665896+00:00,False,24.6,False,False,845.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.444345215+00:00,False,24.6,False,False,845.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.511119438+00:00,False,24.6,False,False,911.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.641113116+00:00,False,24.6,False,False,905.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.674679872+00:00,False,24.6,False,False,826.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.775043042+00:00,False,24.6,False,False,826.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.808450437+00:00,False,24.6,False,False,878.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.888009464+00:00,False,24.6,False,False,892.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.924776968+00:00,False,24.6,False,False,918.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:29.994331477+00:00,False,24.6,False,False,918.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:30.041414252+00:00,False,24.6,False,False,872.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:30.127087212+00:00,False,24.6,False,False,852.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:30.325589880+00:00,False,24.6,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.154971790+00:00,False,24.8,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.191638509+00:00,False,25.2,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.258375314+00:00,False,25.5,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.325119039+00:00,False,25.4,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.374971507+00:00,False,24.7,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.408628524+00:00,False,24.3,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.541332962+00:00,False,24.3,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.574859180+00:00,False,25.4,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.608012715+00:00,False,26.0,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.691845321+00:00,False,26.0,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.725038231+00:00,False,24.7,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.775593479+00:00,False,22.8,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.819403081+00:00,False,22.9,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.859629948+00:00,False,24.3,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:31.958051983+00:00,False,25.5,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.008351106+00:00,False,24.2,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.042138337+00:00,False,23.8,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.091704787+00:00,False,24.1,False,False,839.0,False,8.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.612380354+00:00,False,24.5,False,False,839.0,False,9.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.773912871+00:00,False,24.5,False,False,839.0,False,10.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:32.932886372+00:00,False,24.5,False,False,839.0,False,11.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:33.092557727+00:00,False,24.5,False,False,839.0,False,12.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:33.247623422+00:00,False,24.5,False,False,839.0,False,13.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:33.402916021+00:00,False,24.5,False,False,839.0,False,14.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:33.525352645+00:00,False,24.5,False,False,839.0,False,15.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:33.668563091+00:00,False,24.5,False,False,839.0,False,16.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:34.542686353+00:00,False,24.5,False,False,839.0,False,16.0,14.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:34.678590235+00:00,False,24.5,False,False,839.0,False,16.0,15.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:34.829637091+00:00,False,24.5,False,False,839.0,False,16.0,16.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:34.993211813+00:00,False,24.5,False,False,839.0,False,16.0,17.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:35.142173620+00:00,False,24.5,False,False,839.0,False,16.0,18.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:30:35.275223675+00:00,False,24.5,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.235643104+00:00,False,24.9,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.274857378+00:00,False,28.0,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.309525819+00:00,False,29.3,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.358766101+00:00,False,29.2,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.408378500+00:00,False,26.7,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.525441116+00:00,False,26.4,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:20.659098002+00:00,False,26.7,False,False,839.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.255135082+00:00,False,26.7,False,False,885.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.291677642+00:00,False,26.7,False,False,1229.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.341356970+00:00,False,26.7,False,False,2048.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.374863123+00:00,False,26.7,False,False,2041.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.425074775+00:00,False,26.7,False,False,1612.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.458332296+00:00,False,26.7,False,False,1334.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.507714711+00:00,False,26.7,False,False,1321.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.541516539+00:00,False,26.7,False,False,1513.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:21.616739341+00:00,False,26.7,False,False,1546.0,False,16.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:27.560533594+00:00,False,26.7,False,False,1546.0,False,17.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:27.713349982+00:00,False,26.7,False,False,1546.0,False,18.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:27.878328663+00:00,False,26.7,False,False,1546.0,False,19.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:28.038595024+00:00,False,26.7,False,False,1546.0,False,20.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:28.201387913+00:00,False,26.7,False,False,1546.0,False,21.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:28.353625270+00:00,False,26.7,False,False,1546.0,False,22.0,19.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:28.892400078+00:00,False,26.7,False,False,1546.0,False,22.0,20.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.050370993+00:00,False,26.7,False,False,1546.0,False,22.0,21.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.218996593+00:00,False,26.7,False,False,1546.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.835175329+00:00,False,26.7,False,False,1526.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.875136937+00:00,False,26.7,False,False,1546.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.909378244+00:00,False,26.7,False,False,1717.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:29.958491571+00:00,False,26.7,False,False,1935.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.011860243+00:00,False,26.7,False,False,1929.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.058753750+00:00,False,26.7,False,False,1863.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.198408565+00:00,False,26.7,False,False,1856.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.241445069+00:00,False,26.7,False,False,1757.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.307887502+00:00,False,26.7,False,False,1763.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.358161504+00:00,False,26.7,False,False,1988.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.400771561+00:00,False,26.7,False,False,1981.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.441180256+00:00,False,26.7,False,False,1909.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.547939955+00:00,False,26.7,False,False,1902.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:30.583425141+00:00,False,26.7,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.240865223+00:00,False,26.5,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.274915248+00:00,False,26.2,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.325138818+00:00,False,25.8,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.361382092+00:00,False,25.7,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.427223795+00:00,False,25.8,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.475427939+00:00,False,27.9,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.541320531+00:00,False,27.5,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.591400039+00:00,False,25.0,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:31.693160052+00:00,False,24.2,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:32.726011895+00:00,False,24.2,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:40.377425582+00:00,False,24.1,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:40.493310313+00:00,False,24.2,False,False,1836.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:41.471724143+00:00,False,24.3,False,False,1849.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:41.541893324+00:00,False,24.3,False,False,1856.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:41.608413501+00:00,False,24.3,False,False,1876.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:41.718331331+00:00,False,24.3,False,False,1869.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:31:41.758587412+00:00,False,24.3,False,False,1816.0,False,22.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:38.209910789+00:00,False,24.3,False,False,1816.0,False,23.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:38.865486886+00:00,False,24.3,False,False,1816.0,False,24.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:40.651671263+00:00,False,24.3,False,False,1816.0,False,25.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:41.806496728+00:00,False,24.3,False,False,1816.0,False,26.0,22.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:52.743050895+00:00,False,24.3,False,False,1816.0,False,26.0,23.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:52.933817244+00:00,False,24.3,False,False,1816.0,False,26.0,24.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:53.097135616+00:00,False,24.3,False,False,1816.0,False,26.0,25.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:53.848843744+00:00,False,24.0,False,False,1816.0,False,26.0,25.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:53.892145704+00:00,False,22.9,False,False,1816.0,False,26.0,25.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:53.941674466+00:00,False,21.5,False,False,1816.0,False,26.0,25.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 09:33:54.028360181+00:00,False,21.0,False,False,1816.0,False,26.0,25.0,,,,,0.0
